[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:53343 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:59212 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:51272 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:58221 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:56332 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:49538 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:64067 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:53285 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:50226 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:56785 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:65028 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:51088 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:58861 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:50925 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:59186 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:58115 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:64186 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:62012 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:63035 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:64157 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:52693 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:51404 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:52543 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:56500 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:64105 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:57203 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:64446 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:56441 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:54429 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:61646 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:62963 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:56372 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:63429 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:62419 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:61395 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:49687 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:50758 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:59561 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:64008 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:50954 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:54040 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:60340 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:50440 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:55030 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:52035 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:51779 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:63078 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:56667 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:50623 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:53784 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:65037 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:62522 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:58976 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:62746 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:53042 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:61248 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:58711 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:61907 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:52592 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:64681 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:60782 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:50178 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:56526 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:53669 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:58863 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:60910 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:50177 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:62634 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:58081 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:63052 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:59547 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:50149 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:50948 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:52806 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:62754 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:61245 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:54895 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:55312 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:58586 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:53350 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:65229 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:62717 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:51963 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:58818 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:64260 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:57861 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:63405 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:61253 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:65180 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:54456 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:51222 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:57716 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:56759 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:63374 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:50930 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:56752 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:56541 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:59028 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:64965 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:57527 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:53910 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:53570 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:51538 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:63283 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:60545 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:63662 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:57423 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:54943 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:62536 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:58317 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:52770 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:60238 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:55754 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:51529 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:59988 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:61784 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:59322 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:56979 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:62110 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:65188 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:65323 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:59413 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:63692 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:54797 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:60418 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:64277 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:64387 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:62580 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:62386 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:54166 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:52195 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:60466 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:52826 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:55127 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:54454 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:61035 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:52957 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:56641 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:65236 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:55744 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:57770 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:62537 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:50633 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:55747 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:53380 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:63945 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:52836 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:61060 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:53601 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:61899 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:51197 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:63367 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:59805 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:64720 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:52721 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:52504 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:51971 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:53062 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:64749 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:55815 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:52871 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:57920 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:63127 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:52338 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:54059 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:50632 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:50907 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:49927 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:57708 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:62229 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:58698 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:65391 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:55211 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:59396 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:56025 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:55583 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:53657 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:58860 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:56923 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:49205 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:63386 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:58386 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:62939 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:52961 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:57868 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:63408 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:64715 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:55153 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:54107 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:53204 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:50617 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:64202 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:53815 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:51924 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:62600 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:56187 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:61830 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:60496 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:58910 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:50333 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:63210 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:64709 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:57204 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:64382 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:62980 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:58985 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:59552 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:62277 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:54326 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:52369 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:53228 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:63195 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:53168 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:61754 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:64165 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:64810 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:54988 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:53162 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:64385 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:50170 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:54316 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:49679 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:49506 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:61064 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:50618 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:61611 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:55987 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:63984 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:53575 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:59299 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:64507 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:65035 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:49638 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:55679 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:50456 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:62299 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:53757 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:64740 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:59496 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:49185 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:64943 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:57602 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:56173 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:52567 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:53413 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:64424 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:53787 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:56952 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:54271 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:54883 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:65353 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:62032 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:52505 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:56466 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:54408 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:51876 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:59031 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:61057 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:56619 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:61538 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:56365 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:56231 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:54004 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:61375 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:56716 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:58415 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:65071 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:58274 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:54134 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:53641 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:53463 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:59859 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:61737 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:50960 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:57754 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:58743 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:51393 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:56007 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:63803 | 
[BLOCKED IN] UDP/UNKNOWN | 192.168.0.1:53 -> 192.168.3.249:50827 | 
